Timestamp,Target,PacketSize,Hop,Host,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,20.115.21.116,128,24.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,128,25.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,128,26.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,128,27.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,128,28.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,128,29.|--,20.115.21.116,0.0%,10,90.1,89.9,89.4,90.8,0.4

2023-05-03 21:14:32.044651,20.115.21.116,256,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,20.115.21.116,256,1.|--,192.168.0.1,0.0%,10,1.3,1.2,0.7,1.4,0.2
2023-05-03 21:14:32.044651,20.115.21.116,256,2.|--,10.248.0.2,0.0%,10,3.1,2.2,1.6,3.1,0.4
2023-05-03 21:14:32.044651,20.115.21.116,256,3.|--,45.71.39.254,0.0%,10,2.4,1.9,1.4,2.4,0.3
2023-05-03 21:14:32.044651,20.115.21.116,256,4.|--,172.16.201.180,0.0%,10,3.2,3.6,3.2,4.6,0.4
2023-05-03 21:14:32.044651,20.115.21.116,256,5.|--,172.18.9.4,0.0%,10,3.7,4.1,3.4,6.4,0.8
2023-05-03 21:14:32.044651,20.115.21.116,256,6.|--,172.18.9.6,0.0%,10,4.3,4.3,3.6,5.7,0.7
2023-05-03 21:14:32.044651,20.115.21.116,256,7.|--,67.73.160.1,0.0%,10,3.2,6.0,3.2,18.5,4.8
2023-05-03 21:14:32.044651,20.115.21.116,256,8.|--,4.69.219.142,0.0%,10,73.6,75.4,72.7,84.2,3.5
2023-05-03 21:14:32.044651,20.115.21.116,256,9.|--,4.68.62.2,0.0%,10,77.0,64.8,62.8,77.0,4.3
2023-05-03 21:14:32.044651,20.115.21.116,256,10.|--,104.44.230.207,0.0%,10,62.8,65.9,62.8,74.9,4.4
2023-05-03 21:14:32.044651,20.115.21.116,256,11.|--,104.44.33.155,0.0%,10,89.9,89.8,88.9,90.7,0.5
2023-05-03 21:14:32.044651,20.115.21.116,256,12.|--,104.44.19.15,10.0%,10,90.1,89.8,89.3,90.8,0.5
2023-05-03 21:14:32.044651,20.115.21.116,256,13.|--,104.44.16.47,40.0%,10,89.6,89.9,89.1,90.7,0.6
2023-05-03 21:14:32.044651,20.115.21.116,256,14.|--,104.44.29.8,0.0%,10,89.0,101.7,88.0,218.7,41.1
2023-05-03 21:14:32.044651,20.115.21.116,256,15.|--,104.44.29.29,0.0%,10,88.9,90.0,88.9,91.9,0.9
2023-05-03 21:14:32.044651,20.115.21.116,256,16.|--,104.44.21.208,0.0%,10,97.3,92.1,89.0,97.3,3.2
2023-05-03 21:14:32.044651,20.115.21.116,256,17.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,256,18.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,256,19.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,256,20.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,256,21.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,256,22.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,256,23.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,256,24.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,256,25.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,256,26.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,256,27.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,256,28.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,256,29.|--,20.115.21.116,0.0%,10,90.4,90.0,89.5,90.4,0.4

2023-05-03 21:14:32.044651,20.115.21.116,512,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,20.115.21.116,512,1.|--,192.168.0.1,0.0%,10,1.3,1.3,1.0,1.4,0.1
2023-05-03 21:14:32.044651,20.115.21.116,512,2.|--,10.248.0.2,0.0%,10,1.8,2.2,1.8,2.7,0.4
2023-05-03 21:14:32.044651,20.115.21.116,512,3.|--,45.71.39.254,0.0%,10,2.1,2.3,1.7,2.9,0.4
2023-05-03 21:14:32.044651,20.115.21.116,512,4.|--,172.16.201.180,0.0%,10,3.7,4.4,3.6,6.0,0.8
2023-05-03 21:14:32.044651,20.115.21.116,512,5.|--,172.18.9.4,0.0%,10,3.4,3.8,3.2,4.6,0.5
2023-05-03 21:14:32.044651,20.115.21.116,512,6.|--,172.18.9.6,0.0%,10,3.8,4.3,3.8,5.3,0.4
2023-05-03 21:14:32.044651,20.115.21.116,512,7.|--,67.73.160.1,0.0%,10,3.2,6.2,3.2,16.6,4.5
2023-05-03 21:14:32.044651,20.115.21.116,512,8.|--,4.69.219.142,0.0%,10,74.5,75.8,72.8,87.6,4.5
2023-05-03 21:14:32.044651,20.115.21.116,512,9.|--,4.68.62.2,0.0%,10,63.5,63.6,63.1,65.8,0.8
2023-05-03 21:14:32.044651,20.115.21.116,512,10.|--,104.44.230.207,0.0%,10,67.4,66.2,63.3,74.3,3.5
2023-05-03 21:14:32.044651,20.115.21.116,512,11.|--,104.44.33.155,0.0%,10,89.8,92.8,89.1,119.5,9.4
2023-05-03 21:14:32.044651,20.115.21.116,512,12.|--,104.44.19.15,0.0%,10,89.6,89.8,89.2,90.9,0.6
2023-05-03 21:14:32.044651,20.115.21.116,512,13.|--,104.44.16.47,70.0%,10,92.9,91.1,90.1,92.9,1.6
2023-05-03 21:14:32.044651,20.115.21.116,512,14.|--,104.44.29.8,0.0%,10,88.1,89.2,88.0,92.1,1.4
2023-05-03 21:14:32.044651,20.115.21.116,512,15.|--,104.44.29.29,0.0%,10,90.1,106.1,89.5,141.8,19.5
2023-05-03 21:14:32.044651,20.115.21.116,512,16.|--,104.44.21.208,0.0%,10,88.8,91.9,88.7,109.4,6.3
2023-05-03 21:14:32.044651,20.115.21.116,512,17.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,512,18.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,512,19.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,512,20.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,512,21.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,512,22.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,512,23.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,512,24.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,512,25.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,512,26.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,512,27.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,512,28.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,512,29.|--,20.115.21.116,0.0%,10,91.0,90.3,89.6,91.0,0.5

2023-05-03 21:14:32.044651,20.115.21.116,1024,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,20.115.21.116,1024,1.|--,192.168.0.1,0.0%,10,1.4,1.3,1.2,1.4,0.1
2023-05-03 21:14:32.044651,20.115.21.116,1024,2.|--,10.248.0.2,0.0%,10,2.6,2.5,2.0,2.9,0.3
2023-05-03 21:14:32.044651,20.115.21.116,1024,3.|--,45.71.39.254,0.0%,10,2.7,2.3,1.6,3.0,0.5
2023-05-03 21:14:32.044651,20.115.21.116,1024,4.|--,172.16.201.180,0.0%,10,3.7,4.0,3.6,5.2,0.4
2023-05-03 21:14:32.044651,20.115.21.116,1024,5.|--,172.18.9.4,0.0%,10,4.5,4.2,3.7,4.8,0.3
2023-05-03 21:14:32.044651,20.115.21.116,1024,6.|--,172.18.9.6,0.0%,10,3.6,4.1,3.6,7.3,1.1
2023-05-03 21:14:32.044651,20.115.21.116,1024,7.|--,67.73.160.1,0.0%,10,3.7,6.0,3.3,13.9,3.2
2023-05-03 21:14:32.044651,20.115.21.116,1024,8.|--,4.69.219.142,0.0%,10,73.6,77.0,72.8,88.9,5.9
2023-05-03 21:14:32.044651,20.115.21.116,1024,9.|--,4.68.62.2,0.0%,10,63.8,65.9,63.0,88.5,7.9
2023-05-03 21:14:32.044651,20.115.21.116,1024,10.|--,104.44.230.207,0.0%,10,73.6,66.0,63.2,73.6,3.7
2023-05-03 21:14:32.044651,20.115.21.116,1024,11.|--,104.44.33.155,0.0%,10,90.2,93.7,89.4,123.7,10.6
2023-05-03 21:14:32.044651,20.115.21.116,1024,12.|--,104.44.19.15,0.0%,10,89.6,89.8,89.1,91.0,0.6
2023-05-03 21:14:32.044651,20.115.21.116,1024,13.|--,104.44.16.47,80.0%,10,94.3,92.2,90.1,94.3,3.0
2023-05-03 21:14:32.044651,20.115.21.116,1024,14.|--,104.44.29.8,10.0%,10,89.3,89.1,88.5,89.6,0.4
2023-05-03 21:14:32.044651,20.115.21.116,1024,15.|--,104.44.29.29,0.0%,10,90.4,90.1,89.4,92.1,0.8
2023-05-03 21:14:32.044651,20.115.21.116,1024,16.|--,104.44.21.208,0.0%,10,91.6,90.5,88.9,93.9,1.7
2023-05-03 21:14:32.044651,20.115.21.116,1024,17.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,1024,18.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,1024,19.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,1024,20.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,1024,21.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,1024,22.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,1024,23.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,1024,24.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,1024,25.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,1024,26.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,1024,27.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,1024,28.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0
2023-05-03 21:14:32.044651,20.115.21.116,1024,29.|--,20.115.21.116,0.0%,10,90.4,90.6,89.6,94.3,1.5

2023-05-03 21:14:32.044651,34.175.240.213,64,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.175.240.213,64,1.|--,192.168.0.1,0.0%,10,1.3,1.2,0.6,1.4,0.2
2023-05-03 21:14:32.044651,34.175.240.213,64,2.|--,10.248.0.2,0.0%,10,2.2,2.3,1.8,2.7,0.3
2023-05-03 21:14:32.044651,34.175.240.213,64,3.|--,45.71.39.254,0.0%,10,2.4,2.1,1.4,2.8,0.4
2023-05-03 21:14:32.044651,34.175.240.213,64,4.|--,172.16.201.180,10.0%,10,3.1,3.5,3.0,4.0,0.3
2023-05-03 21:14:32.044651,34.175.240.213,64,5.|--,172.18.9.4,0.0%,10,4.2,4.1,3.8,4.5,0.2
2023-05-03 21:14:32.044651,34.175.240.213,64,6.|--,172.18.9.6,0.0%,10,4.0,4.0,3.5,4.4,0.3
2023-05-03 21:14:32.044651,34.175.240.213,64,7.|--,142.250.167.108,0.0%,10,17.2,17.8,17.2,19.9,0.8
2023-05-03 21:14:32.044651,34.175.240.213,64,8.|--,34.175.240.213,0.0%,10,172.6,172.8,172.2,173.7,0.4

2023-05-03 21:14:32.044651,34.175.240.213,128,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.175.240.213,128,1.|--,192.168.0.1,0.0%,10,1.4,1.3,1.2,1.4,0.1
2023-05-03 21:14:32.044651,34.175.240.213,128,2.|--,10.248.0.2,0.0%,10,2.5,2.1,1.3,2.6,0.4
2023-05-03 21:14:32.044651,34.175.240.213,128,3.|--,45.71.39.254,0.0%,10,1.7,2.2,1.7,3.0,0.4
2023-05-03 21:14:32.044651,34.175.240.213,128,4.|--,172.16.201.180,0.0%,10,3.7,3.7,3.1,4.1,0.3
2023-05-03 21:14:32.044651,34.175.240.213,128,5.|--,172.18.9.4,0.0%,10,3.9,4.4,3.4,9.5,1.8
2023-05-03 21:14:32.044651,34.175.240.213,128,6.|--,172.18.9.6,0.0%,10,4.5,4.2,3.6,4.8,0.4
2023-05-03 21:14:32.044651,34.175.240.213,128,7.|--,142.250.167.108,0.0%,10,17.2,17.5,17.1,18.1,0.4
2023-05-03 21:14:32.044651,34.175.240.213,128,8.|--,34.175.240.213,0.0%,10,178.6,179.9,177.9,189.2,3.4

2023-05-03 21:14:32.044651,34.175.240.213,256,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.175.240.213,256,1.|--,192.168.0.1,0.0%,10,1.3,1.3,1.2,1.4,0.1
2023-05-03 21:14:32.044651,34.175.240.213,256,2.|--,10.248.0.2,0.0%,10,2.1,2.1,1.7,2.6,0.3
2023-05-03 21:14:32.044651,34.175.240.213,256,3.|--,45.71.39.254,0.0%,10,1.9,2.3,1.9,2.8,0.3
2023-05-03 21:14:32.044651,34.175.240.213,256,4.|--,172.16.201.180,0.0%,10,4.4,4.0,3.2,5.5,0.7
2023-05-03 21:14:32.044651,34.175.240.213,256,5.|--,172.18.9.4,0.0%,10,4.3,4.0,3.6,4.4,0.3
2023-05-03 21:14:32.044651,34.175.240.213,256,6.|--,172.18.9.6,0.0%,10,3.8,4.1,3.6,4.6,0.3
2023-05-03 21:14:32.044651,34.175.240.213,256,7.|--,142.250.167.108,0.0%,10,17.4,17.5,17.0,18.0,0.3
2023-05-03 21:14:32.044651,34.175.240.213,256,8.|--,34.175.240.213,0.0%,10,177.9,178.4,177.9,179.3,0.4

2023-05-03 21:14:32.044651,34.175.240.213,512,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.175.240.213,512,1.|--,192.168.0.1,0.0%,10,1.4,1.3,1.1,1.8,0.2
2023-05-03 21:14:32.044651,34.175.240.213,512,2.|--,10.248.0.2,0.0%,10,1.8,2.3,1.8,2.8,0.4
2023-05-03 21:14:32.044651,34.175.240.213,512,3.|--,45.71.39.254,0.0%,10,1.9,2.3,1.9,2.7,0.3
2023-05-03 21:14:32.044651,34.175.240.213,512,4.|--,172.16.201.180,0.0%,10,4.5,3.6,2.7,4.5,0.5
2023-05-03 21:14:32.044651,34.175.240.213,512,5.|--,172.18.9.4,0.0%,10,4.2,3.9,3.1,4.4,0.5
2023-05-03 21:14:32.044651,34.175.240.213,512,6.|--,172.18.9.6,0.0%,10,3.9,4.2,3.8,4.6,0.3
2023-05-03 21:14:32.044651,34.175.240.213,512,7.|--,142.250.167.108,0.0%,10,17.4,17.7,17.3,18.1,0.3
2023-05-03 21:14:32.044651,34.175.240.213,512,8.|--,34.175.240.213,0.0%,10,173.4,172.9,172.3,173.4,0.3

2023-05-03 21:14:32.044651,34.175.240.213,1024,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.175.240.213,1024,1.|--,192.168.0.1,0.0%,10,1.4,1.3,1.0,1.4,0.2
2023-05-03 21:14:32.044651,34.175.240.213,1024,2.|--,10.248.0.2,0.0%,10,2.2,2.2,1.8,2.7,0.3
2023-05-03 21:14:32.044651,34.175.240.213,1024,3.|--,45.71.39.254,0.0%,10,2.0,2.4,1.9,2.8,0.3
2023-05-03 21:14:32.044651,34.175.240.213,1024,4.|--,172.16.201.180,0.0%,10,4.1,3.9,3.2,5.6,0.7
2023-05-03 21:14:32.044651,34.175.240.213,1024,5.|--,172.18.9.4,0.0%,10,4.0,4.1,3.8,4.7,0.3
2023-05-03 21:14:32.044651,34.175.240.213,1024,6.|--,172.18.9.6,0.0%,10,4.1,4.1,3.6,4.9,0.4
2023-05-03 21:14:32.044651,34.175.240.213,1024,7.|--,142.250.167.108,0.0%,10,17.7,18.0,17.3,19.6,0.7
2023-05-03 21:14:32.044651,34.175.240.213,1024,8.|--,34.175.240.213,0.0%,10,178.0,179.2,178.0,182.9,1.6

2023-05-03 21:14:32.044651,4.231.225.177,64,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,4.231.225.177,64,1.|--,192.168.0.1,0.0%,10,0.8,1.1,0.7,1.4,0.3
2023-05-03 21:14:32.044651,4.231.225.177,64,2.|--,10.248.0.2,0.0%,10,1.7,2.0,1.7,2.6,0.3
2023-05-03 21:14:32.044651,4.231.225.177,64,3.|--,45.71.39.254,0.0%,10,2.6,2.2,1.8,2.6,0.3
2023-05-03 21:14:32.044651,4.231.225.177,64,4.|--,172.16.201.180,0.0%,10,3.3,3.6,3.0,4.4,0.5
2023-05-03 21:14:32.044651,4.231.225.177,64,5.|--,172.18.9.4,0.0%,10,4.2,3.7,3.2,4.2,0.3
2023-05-03 21:14:32.044651,4.231.225.177,64,6.|--,172.18.9.6,0.0%,10,3.9,3.9,3.6,4.5,0.3
2023-05-03 21:14:32.044651,4.231.225.177,64,7.|--,67.73.160.1,0.0%,10,3.1,3.7,3.1,6.2,0.9
2023-05-03 21:14:32.044651,4.231.225.177,64,8.|--,200.189.207.210,0.0%,10,18.3,20.7,18.3,29.4,3.9
2023-05-03 21:14:32.044651,4.231.225.177,64,9.|--,4.68.68.86,0.0%,10,22.6,19.2,17.5,24.2,2.3
2023-05-03 21:14:32.044651,4.231.225.177,64,10.|--,104.44.235.212,0.0%,10,60.4,60.7,59.7,63.2,1.1
2023-05-03 21:14:32.044651,4.231.225.177,64,11.|--,104.44.33.155,0.0%,10,150.9,151.1,150.4,153.0,0.7
2023-05-03 21:14:32.044651,4.231.225.177,64,12.|--,104.44.19.15,20.0%,10,149.6,149.8,149.0,151.4,0.8
2023-05-03 21:14:32.044651,4.231.225.177,64,13.|--,104.44.16.47,50.0%,10,148.9,149.8,148.9,150.6,0.6
2023-05-03 21:14:32.044651,4.231.225.177,64,14.|--,104.44.29.8,0.0%,10,151.4,150.8,150.4,151.4,0.3
2023-05-03 21:14:32.044651,4.231.225.177,64,15.|--,104.44.29.29,0.0%,10,149.4,149.8,149.0,152.3,0.9
2023-05-03 21:14:32.044651,4.231.225.177,64,16.|--,104.44.16.8,0.0%,10,151.4,151.2,150.4,153.0,0.8
2023-05-03 21:14:32.044651,4.231.225.177,64,17.|--,104.44.17.153,0.0%,10,150.5,152.7,150.5,163.8,4.4
2023-05-03 21:14:32.044651,4.231.225.177,64,18.|--,104.44.7.75,0.0%,10,149.2,149.2,148.7,150.1,0.4
2023-05-03 21:14:32.044651,4.231.225.177,64,19.|--,104.44.11.66,0.0%,10,148.4,150.2,148.3,156.3,2.7
2023-05-03 21:14:32.044651,4.231.225.177,64,20.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,4.231.225.177,128,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,4.231.225.177,128,1.|--,192.168.0.1,0.0%,10,1.3,1.3,1.0,1.4,0.1
2023-05-03 21:14:32.044651,4.231.225.177,128,2.|--,10.248.0.2,0.0%,10,2.7,2.1,1.7,2.8,0.4
2023-05-03 21:14:32.044651,4.231.225.177,128,3.|--,45.71.39.254,0.0%,10,2.2,2.4,2.0,2.8,0.2
2023-05-03 21:14:32.044651,4.231.225.177,128,4.|--,172.16.201.180,0.0%,10,3.2,3.4,3.1,3.8,0.2
2023-05-03 21:14:32.044651,4.231.225.177,128,5.|--,172.18.9.4,0.0%,10,3.8,3.8,3.2,4.2,0.3
2023-05-03 21:14:32.044651,4.231.225.177,128,6.|--,172.18.9.6,0.0%,10,3.7,3.7,3.5,4.1,0.2
2023-05-03 21:14:32.044651,4.231.225.177,128,7.|--,67.73.160.1,0.0%,10,4.0,5.2,3.2,11.4,2.5
