Timestamp,Target,PacketSize,Hop,Host,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,4.231.225.177,128,8.|--,200.189.207.210,0.0%,10,18.4,20.8,18.3,28.2,3.8
2023-05-03 21:14:32.044651,4.231.225.177,128,9.|--,4.68.68.86,0.0%,10,18.7,20.8,17.9,41.3,7.2
2023-05-03 21:14:32.044651,4.231.225.177,128,10.|--,104.44.235.212,0.0%,10,68.4,70.4,60.3,82.9,7.9
2023-05-03 21:14:32.044651,4.231.225.177,128,11.|--,104.44.33.155,0.0%,10,150.3,150.7,150.3,151.2,0.3
2023-05-03 21:14:32.044651,4.231.225.177,128,12.|--,104.44.19.15,0.0%,10,149.9,149.6,149.0,150.3,0.5
2023-05-03 21:14:32.044651,4.231.225.177,128,13.|--,104.44.16.47,30.0%,10,149.0,149.1,148.9,149.4,0.2
2023-05-03 21:14:32.044651,4.231.225.177,128,14.|--,104.44.29.8,0.0%,10,150.9,150.8,150.4,151.1,0.2
2023-05-03 21:14:32.044651,4.231.225.177,128,15.|--,104.44.29.29,0.0%,10,157.3,151.2,149.3,157.3,2.7
2023-05-03 21:14:32.044651,4.231.225.177,128,16.|--,104.44.16.8,0.0%,10,151.0,151.4,150.6,155.5,1.5
2023-05-03 21:14:32.044651,4.231.225.177,128,17.|--,104.44.17.153,0.0%,10,150.7,150.9,150.5,151.3,0.3
2023-05-03 21:14:32.044651,4.231.225.177,128,18.|--,104.44.7.75,0.0%,10,149.2,150.1,148.6,157.9,2.8
2023-05-03 21:14:32.044651,4.231.225.177,128,19.|--,104.44.11.66,0.0%,10,148.5,162.8,148.5,222.0,21.4
2023-05-03 21:14:32.044651,4.231.225.177,128,20.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,4.231.225.177,256,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,4.231.225.177,256,1.|--,192.168.0.1,0.0%,10,1.4,2.5,1.0,8.2,2.4
2023-05-03 21:14:32.044651,4.231.225.177,256,2.|--,10.248.0.2,0.0%,10,11.1,3.7,1.8,11.1,3.3
2023-05-03 21:14:32.044651,4.231.225.177,256,3.|--,45.71.39.254,0.0%,10,2.6,2.2,1.8,2.6,0.3
2023-05-03 21:14:32.044651,4.231.225.177,256,4.|--,172.16.201.180,0.0%,10,3.8,3.8,3.3,4.6,0.4
2023-05-03 21:14:32.044651,4.231.225.177,256,5.|--,172.18.9.4,0.0%,10,4.5,4.2,3.4,4.5,0.4
2023-05-03 21:14:32.044651,4.231.225.177,256,6.|--,172.18.9.6,0.0%,10,3.9,3.8,3.6,4.2,0.2
2023-05-03 21:14:32.044651,4.231.225.177,256,7.|--,67.73.160.1,0.0%,10,3.0,6.9,3.0,23.9,7.0
2023-05-03 21:14:32.044651,4.231.225.177,256,8.|--,200.189.207.210,0.0%,10,18.5,23.2,18.3,59.5,12.9
2023-05-03 21:14:32.044651,4.231.225.177,256,9.|--,4.68.68.86,0.0%,10,19.2,21.9,17.7,45.7,8.5
2023-05-03 21:14:32.044651,4.231.225.177,256,10.|--,104.44.235.212,0.0%,10,60.1,60.3,59.6,61.9,0.6
2023-05-03 21:14:32.044651,4.231.225.177,256,11.|--,104.44.33.155,0.0%,10,151.1,150.8,150.2,151.2,0.4
2023-05-03 21:14:32.044651,4.231.225.177,256,12.|--,104.44.19.15,10.0%,10,149.4,149.5,149.3,150.0,0.2
2023-05-03 21:14:32.044651,4.231.225.177,256,13.|--,104.44.16.47,80.0%,10,149.8,150.0,149.8,150.2,0.3
2023-05-03 21:14:32.044651,4.231.225.177,256,14.|--,104.44.29.8,0.0%,10,151.3,151.2,150.6,152.1,0.5
2023-05-03 21:14:32.044651,4.231.225.177,256,15.|--,104.44.29.29,0.0%,10,251.8,197.1,149.1,251.8,40.0
2023-05-03 21:14:32.044651,4.231.225.177,256,16.|--,104.44.16.8,0.0%,10,150.3,151.1,150.3,153.2,0.8
2023-05-03 21:14:32.044651,4.231.225.177,256,17.|--,104.44.17.153,0.0%,10,150.8,150.9,150.2,151.3,0.3
2023-05-03 21:14:32.044651,4.231.225.177,256,18.|--,104.44.7.75,0.0%,10,148.9,160.3,148.8,260.9,35.3
2023-05-03 21:14:32.044651,4.231.225.177,256,19.|--,104.44.11.66,0.0%,10,170.2,151.3,148.3,170.2,6.7
2023-05-03 21:14:32.044651,4.231.225.177,256,20.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,4.231.225.177,512,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,4.231.225.177,512,1.|--,192.168.0.1,0.0%,10,1.2,1.4,1.2,1.6,0.1
2023-05-03 21:14:32.044651,4.231.225.177,512,2.|--,10.248.0.2,0.0%,10,2.8,2.4,1.8,2.8,0.4
2023-05-03 21:14:32.044651,4.231.225.177,512,3.|--,45.71.39.254,0.0%,10,1.8,2.2,1.8,2.6,0.3
2023-05-03 21:14:32.044651,4.231.225.177,512,4.|--,172.16.201.180,0.0%,10,3.8,3.8,3.5,4.3,0.3
2023-05-03 21:14:32.044651,4.231.225.177,512,5.|--,172.18.9.4,0.0%,10,3.5,3.8,3.4,4.3,0.3
2023-05-03 21:14:32.044651,4.231.225.177,512,6.|--,172.18.9.6,0.0%,10,4.0,4.2,3.6,5.9,0.7
2023-05-03 21:14:32.044651,4.231.225.177,512,7.|--,67.73.160.1,0.0%,10,14.8,5.3,3.0,14.8,3.6
2023-05-03 21:14:32.044651,4.231.225.177,512,8.|--,200.189.207.210,0.0%,10,18.8,21.7,18.1,32.0,5.4
2023-05-03 21:14:32.044651,4.231.225.177,512,9.|--,4.68.68.86,0.0%,10,17.9,19.0,17.9,23.6,1.7
2023-05-03 21:14:32.044651,4.231.225.177,512,10.|--,104.44.235.212,0.0%,10,60.1,60.3,59.6,62.9,1.0
2023-05-03 21:14:32.044651,4.231.225.177,512,11.|--,104.44.33.155,0.0%,10,150.4,150.7,150.3,151.5,0.4
2023-05-03 21:14:32.044651,4.231.225.177,512,12.|--,104.44.19.15,0.0%,10,150.1,151.6,148.8,172.1,7.2
2023-05-03 21:14:32.044651,4.231.225.177,512,13.|--,104.44.16.47,60.0%,10,149.9,149.5,148.7,149.9,0.5
2023-05-03 21:14:32.044651,4.231.225.177,512,14.|--,104.44.29.8,0.0%,10,150.7,150.9,150.5,151.6,0.4
2023-05-03 21:14:32.044651,4.231.225.177,512,15.|--,104.44.29.29,0.0%,10,241.0,210.6,149.6,252.3,36.2
2023-05-03 21:14:32.044651,4.231.225.177,512,16.|--,104.44.16.8,0.0%,10,150.8,151.1,150.4,152.2,0.5
2023-05-03 21:14:32.044651,4.231.225.177,512,17.|--,104.44.17.153,0.0%,10,150.2,150.8,150.2,151.8,0.4
2023-05-03 21:14:32.044651,4.231.225.177,512,18.|--,104.44.7.75,0.0%,10,148.8,149.5,148.7,151.4,0.9
2023-05-03 21:14:32.044651,4.231.225.177,512,19.|--,104.44.11.66,0.0%,10,149.2,150.3,148.6,156.6,2.4
2023-05-03 21:14:32.044651,4.231.225.177,512,20.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,4.231.225.177,1024,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,4.231.225.177,1024,1.|--,192.168.0.1,0.0%,10,1.4,1.4,1.3,1.5,0.1
2023-05-03 21:14:32.044651,4.231.225.177,1024,2.|--,10.248.0.2,0.0%,10,2.5,2.3,1.9,2.6,0.3
2023-05-03 21:14:32.044651,4.231.225.177,1024,3.|--,45.71.39.254,0.0%,10,2.1,2.3,2.0,2.8,0.3
2023-05-03 21:14:32.044651,4.231.225.177,1024,4.|--,172.16.201.180,0.0%,10,4.3,4.3,3.4,7.6,1.2
2023-05-03 21:14:32.044651,4.231.225.177,1024,5.|--,172.18.9.4,0.0%,10,5.0,5.2,3.4,15.2,3.5
2023-05-03 21:14:32.044651,4.231.225.177,1024,6.|--,172.18.9.6,0.0%,10,4.4,4.5,3.6,8.6,1.5
2023-05-03 21:14:32.044651,4.231.225.177,1024,7.|--,67.73.160.1,0.0%,10,7.3,7.5,3.5,16.6,4.5
2023-05-03 21:14:32.044651,4.231.225.177,1024,8.|--,200.189.207.210,0.0%,10,18.7,22.4,18.5,44.6,8.3
2023-05-03 21:14:32.044651,4.231.225.177,1024,9.|--,4.68.68.86,0.0%,10,18.6,21.5,18.0,47.5,9.2
2023-05-03 21:14:32.044651,4.231.225.177,1024,10.|--,104.44.235.212,0.0%,10,60.5,61.3,59.7,64.4,1.4
2023-05-03 21:14:32.044651,4.231.225.177,1024,11.|--,104.44.33.155,0.0%,10,151.1,151.2,150.7,152.6,0.5
2023-05-03 21:14:32.044651,4.231.225.177,1024,12.|--,104.44.19.15,10.0%,10,149.2,149.6,148.7,150.1,0.4
2023-05-03 21:14:32.044651,4.231.225.177,1024,13.|--,104.44.16.47,40.0%,10,149.3,149.3,149.2,149.5,0.1
2023-05-03 21:14:32.044651,4.231.225.177,1024,14.|--,104.44.29.8,0.0%,10,151.1,150.9,150.2,151.2,0.3
2023-05-03 21:14:32.044651,4.231.225.177,1024,15.|--,104.44.29.29,0.0%,10,149.6,181.1,149.6,259.1,47.3
2023-05-03 21:14:32.044651,4.231.225.177,1024,16.|--,104.44.16.8,0.0%,10,151.3,151.1,150.5,152.0,0.4
2023-05-03 21:14:32.044651,4.231.225.177,1024,17.|--,104.44.17.153,0.0%,10,151.1,151.0,150.5,151.6,0.4
2023-05-03 21:14:32.044651,4.231.225.177,1024,18.|--,104.44.7.75,0.0%,10,149.6,149.4,148.6,149.8,0.4
2023-05-03 21:14:32.044651,4.231.225.177,1024,19.|--,104.44.11.66,0.0%,10,148.7,150.5,148.2,159.5,3.8
2023-05-03 21:14:32.044651,4.231.225.177,1024,20.|--,???,100.0,10,0.0,0.0,0.0,0.0,0.0

2023-05-03 21:14:32.044651,34.176.209.21,64,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.176.209.21,64,1.|--,192.168.0.1,0.0%,10,1.4,1.2,0.7,1.4,0.2
2023-05-03 21:14:32.044651,34.176.209.21,64,2.|--,10.248.0.2,0.0%,10,1.7,2.0,1.7,2.5,0.2
2023-05-03 21:14:32.044651,34.176.209.21,64,3.|--,45.71.39.254,0.0%,10,2.4,2.4,2.0,2.8,0.2
2023-05-03 21:14:32.044651,34.176.209.21,64,4.|--,172.16.201.180,0.0%,10,3.6,3.8,3.3,5.0,0.5
2023-05-03 21:14:32.044651,34.176.209.21,64,5.|--,172.18.9.4,0.0%,10,6.5,4.7,3.3,9.1,1.8
2023-05-03 21:14:32.044651,34.176.209.21,64,6.|--,172.18.9.6,0.0%,10,3.5,4.2,3.5,5.6,0.6
2023-05-03 21:14:32.044651,34.176.209.21,64,7.|--,142.250.167.108,0.0%,10,18.0,17.7,17.1,18.1,0.3
2023-05-03 21:14:32.044651,34.176.209.21,64,8.|--,34.176.209.21,0.0%,10,151.3,151.0,150.4,152.0,0.6

2023-05-03 21:14:32.044651,34.176.209.21,128,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.176.209.21,128,1.|--,192.168.0.1,0.0%,10,1.2,2.6,1.2,11.2,3.2
2023-05-03 21:14:32.044651,34.176.209.21,128,2.|--,10.248.0.2,0.0%,10,2.3,2.1,1.5,2.8,0.4
2023-05-03 21:14:32.044651,34.176.209.21,128,3.|--,45.71.39.254,0.0%,10,2.2,2.1,1.3,2.6,0.4
2023-05-03 21:14:32.044651,34.176.209.21,128,4.|--,172.16.201.180,0.0%,10,3.4,3.7,3.1,4.2,0.4
2023-05-03 21:14:32.044651,34.176.209.21,128,5.|--,172.18.9.4,0.0%,10,3.8,5.2,3.5,15.8,3.7
2023-05-03 21:14:32.044651,34.176.209.21,128,6.|--,172.18.9.6,0.0%,10,3.8,4.2,3.4,4.7,0.4
2023-05-03 21:14:32.044651,34.176.209.21,128,7.|--,142.250.167.108,0.0%,10,17.4,17.7,17.0,18.7,0.5
2023-05-03 21:14:32.044651,34.176.209.21,128,8.|--,34.176.209.21,0.0%,10,183.2,184.0,183.0,190.5,2.3

2023-05-03 21:14:32.044651,34.176.209.21,256,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.176.209.21,256,1.|--,192.168.0.1,0.0%,10,1.2,1.3,0.8,1.4,0.2
2023-05-03 21:14:32.044651,34.176.209.21,256,2.|--,10.248.0.2,0.0%,10,1.7,2.1,1.7,2.6,0.4
2023-05-03 21:14:32.044651,34.176.209.21,256,3.|--,45.71.39.254,0.0%,10,2.5,2.1,1.8,2.5,0.2
2023-05-03 21:14:32.044651,34.176.209.21,256,4.|--,172.16.201.180,0.0%,10,3.7,3.7,3.3,4.5,0.4
2023-05-03 21:14:32.044651,34.176.209.21,256,5.|--,172.18.9.4,0.0%,10,4.1,4.0,3.4,4.7,0.4
2023-05-03 21:14:32.044651,34.176.209.21,256,6.|--,172.18.9.6,0.0%,10,4.7,4.0,3.4,4.7,0.5
2023-05-03 21:14:32.044651,34.176.209.21,256,7.|--,142.250.167.108,0.0%,10,18.1,17.8,17.2,18.3,0.4
2023-05-03 21:14:32.044651,34.176.209.21,256,8.|--,34.176.209.21,0.0%,10,183.4,183.2,182.8,183.6,0.3

2023-05-03 21:14:32.044651,34.176.209.21,512,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.176.209.21,512,1.|--,192.168.0.1,0.0%,10,1.4,1.4,1.2,1.4,0.0
2023-05-03 21:14:32.044651,34.176.209.21,512,2.|--,10.248.0.2,0.0%,10,2.7,2.2,1.8,2.7,0.4
2023-05-03 21:14:32.044651,34.176.209.21,512,3.|--,45.71.39.254,0.0%,10,2.9,2.3,1.7,2.9,0.4
2023-05-03 21:14:32.044651,34.176.209.21,512,4.|--,172.16.201.180,0.0%,10,3.9,3.5,3.0,3.9,0.3
2023-05-03 21:14:32.044651,34.176.209.21,512,5.|--,172.18.9.4,0.0%,10,4.1,3.8,3.3,4.3,0.3
2023-05-03 21:14:32.044651,34.176.209.21,512,6.|--,172.18.9.6,0.0%,10,3.6,4.0,3.5,4.6,0.4
2023-05-03 21:14:32.044651,34.176.209.21,512,7.|--,142.250.167.108,0.0%,10,17.4,17.9,17.4,18.4,0.3
2023-05-03 21:14:32.044651,34.176.209.21,512,8.|--,34.176.209.21,0.0%,10,183.5,184.1,182.9,190.6,2.3

2023-05-03 21:14:32.044651,34.176.209.21,1024,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,34.176.209.21,1024,1.|--,192.168.0.1,0.0%,10,4.1,1.6,1.1,4.1,0.9
2023-05-03 21:14:32.044651,34.176.209.21,1024,2.|--,10.248.0.2,0.0%,10,2.7,2.3,1.7,2.7,0.3
2023-05-03 21:14:32.044651,34.176.209.21,1024,3.|--,45.71.39.254,0.0%,10,2.9,2.4,1.8,2.9,0.3
2023-05-03 21:14:32.044651,34.176.209.21,1024,4.|--,172.16.201.180,0.0%,10,3.9,3.7,3.2,4.2,0.3
2023-05-03 21:14:32.044651,34.176.209.21,1024,5.|--,172.18.9.4,0.0%,10,5.9,4.2,3.4,5.9,0.7
2023-05-03 21:14:32.044651,34.176.209.21,1024,6.|--,172.18.9.6,0.0%,10,3.8,4.4,3.8,5.3,0.6
2023-05-03 21:14:32.044651,34.176.209.21,1024,7.|--,142.250.167.108,0.0%,10,17.4,17.9,17.3,18.4,0.4
2023-05-03 21:14:32.044651,34.176.209.21,1024,8.|--,34.176.209.21,0.0%,10,183.5,183.5,182.8,184.6,0.5

2023-05-03 21:14:32.044651,35.234.37.87,64,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,35.234.37.87,64,1.|--,192.168.0.1,0.0%,10,1.3,1.3,1.1,1.4,0.1
2023-05-03 21:14:32.044651,35.234.37.87,64,2.|--,10.248.0.2,0.0%,10,2.1,2.1,1.6,2.4,0.2
2023-05-03 21:14:32.044651,35.234.37.87,64,3.|--,45.71.39.254,0.0%,10,2.1,2.2,1.8,2.9,0.4
2023-05-03 21:14:32.044651,35.234.37.87,64,4.|--,172.16.201.180,0.0%,10,3.2,3.7,3.0,4.7,0.5
2023-05-03 21:14:32.044651,35.234.37.87,64,5.|--,172.18.9.4,0.0%,10,4.4,4.1,3.7,4.5,0.3
2023-05-03 21:14:32.044651,35.234.37.87,64,6.|--,172.18.9.6,0.0%,10,4.4,6.3,3.6,20.3,5.1
2023-05-03 21:14:32.044651,35.234.37.87,64,7.|--,142.250.167.108,0.0%,10,17.5,17.6,17.1,18.6,0.4
2023-05-03 21:14:32.044651,35.234.37.87,64,8.|--,35.234.37.87,0.0%,10,249.0,249.6,249.0,250.6,0.4

2023-05-03 21:14:32.044651,35.234.37.87,128,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,35.234.37.87,128,1.|--,192.168.0.1,0.0%,10,1.4,1.3,1.1,1.4,0.1
2023-05-03 21:14:32.044651,35.234.37.87,128,2.|--,10.248.0.2,0.0%,10,2.7,2.1,1.5,2.7,0.3
2023-05-03 21:14:32.044651,35.234.37.87,128,3.|--,45.71.39.254,0.0%,10,2.7,2.2,1.8,2.7,0.4
2023-05-03 21:14:32.044651,35.234.37.87,128,4.|--,172.16.201.180,0.0%,10,3.6,3.6,2.9,4.3,0.5
2023-05-03 21:14:32.044651,35.234.37.87,128,5.|--,172.18.9.4,0.0%,10,3.6,4.0,3.4,4.5,0.4
2023-05-03 21:14:32.044651,35.234.37.87,128,6.|--,172.18.9.6,0.0%,10,3.6,3.9,3.3,4.6,0.4
2023-05-03 21:14:32.044651,35.234.37.87,128,7.|--,142.250.167.108,0.0%,10,17.1,17.9,17.1,19.4,0.6
2023-05-03 21:14:32.044651,35.234.37.87,128,8.|--,35.234.37.87,0.0%,10,249.7,249.5,248.9,250.3,0.4

2023-05-03 21:14:32.044651,35.234.37.87,256,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,35.234.37.87,256,1.|--,192.168.0.1,0.0%,10,1.3,1.3,1.0,1.4,0.1
2023-05-03 21:14:32.044651,35.234.37.87,256,2.|--,10.248.0.2,0.0%,10,1.5,1.9,1.2,2.4,0.4
2023-05-03 21:14:32.044651,35.234.37.87,256,3.|--,45.71.39.254,0.0%,10,2.5,2.3,1.8,2.7,0.2
2023-05-03 21:14:32.044651,35.234.37.87,256,4.|--,172.16.201.180,0.0%,10,3.5,3.4,3.2,3.7,0.2
2023-05-03 21:14:32.044651,35.234.37.87,256,5.|--,172.18.9.4,0.0%,10,3.8,4.0,3.5,4.7,0.3
2023-05-03 21:14:32.044651,35.234.37.87,256,6.|--,172.18.9.6,0.0%,10,3.5,4.0,3.4,4.3,0.3
2023-05-03 21:14:32.044651,35.234.37.87,256,7.|--,142.250.167.108,0.0%,10,18.1,17.7,17.1,18.1,0.3
2023-05-03 21:14:32.044651,35.234.37.87,256,8.|--,35.234.37.87,0.0%,10,251.7,251.6,251.0,253.2,0.7

2023-05-03 21:14:32.044651,35.234.37.87,512,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,35.234.37.87,512,1.|--,192.168.0.1,0.0%,10,1.5,1.4,1.2,1.5,0.1
2023-05-03 21:14:32.044651,35.234.37.87,512,2.|--,10.248.0.2,0.0%,10,1.5,14.4,1.3,127.6,39.8
2023-05-03 21:14:32.044651,35.234.37.87,512,3.|--,45.71.39.254,0.0%,10,2.4,2.2,1.8,2.6,0.3
2023-05-03 21:14:32.044651,35.234.37.87,512,4.|--,172.16.201.180,0.0%,10,3.4,4.8,3.0,13.9,3.2
2023-05-03 21:14:32.044651,35.234.37.87,512,5.|--,172.18.9.4,0.0%,10,3.7,4.7,3.7,10.2,2.0
2023-05-03 21:14:32.044651,35.234.37.87,512,6.|--,172.18.9.6,0.0%,10,4.4,4.7,3.6,10.8,2.1
2023-05-03 21:14:32.044651,35.234.37.87,512,7.|--,142.250.167.108,0.0%,10,17.9,17.7,17.2,18.2,0.3
2023-05-03 21:14:32.044651,35.234.37.87,512,8.|--,35.234.37.87,0.0%,10,251.4,251.5,250.6,253.4,0.8

2023-05-03 21:14:32.044651,35.234.37.87,1024,HOST:,endeavour,Loss%,Snt,Last,Avg,Best,Wrst,StDev
2023-05-03 21:14:32.044651,35.234.37.87,1024,1.|--,192.168.0.1,0.0%,10,1.4,1.3,1.2,1.4,0.1
2023-05-03 21:14:32.044651,35.234.37.87,1024,2.|--,10.248.0.2,0.0%,10,1.7,1.7,1.2,2.3,0.4
2023-05-03 21:14:32.044651,35.234.37.87,1024,3.|--,45.71.39.254,0.0%,10,2.6,3.4,2.0,10.5,2.6
2023-05-03 21:14:32.044651,35.234.37.87,1024,4.|--,172.16.201.180,0.0%,10,3.7,3.7,3.2,4.1,0.3
2023-05-03 21:14:32.044651,35.234.37.87,1024,5.|--,172.18.9.4,0.0%,10,3.7,5.0,3.6,13.9,3.2
2023-05-03 21:14:32.044651,35.234.37.87,1024,6.|--,172.18.9.6,0.0%,10,4.9,4.3,3.9,4.9,0.3
2023-05-03 21:14:32.044651,35.234.37.87,1024,7.|--,142.250.167.108,0.0%,10,18.2,17.9,17.6,18.4,0.3
2023-05-03 21:14:32.044651,35.234.37.87,1024,8.|--,35.234.37.87,0.0%,10,251.4,251.2,250.9,252.1,0.5

